time,temperature_2m,shortwave_radiation,cloudcover,city
2025-01-01 00:00:00+00:00,6.0,0.0,0,Athens
2025-01-01 01:00:00+00:00,7.5,0.0,0,Athens
2025-01-01 02:00:00+00:00,7.4,0.0,0,Athens
2025-01-01 03:00:00+00:00,7.3,0.0,0,Athens
2025-01-01 04:00:00+00:00,7.0,0.0,0,Athens
2025-01-01 05:00:00+00:00,6.5,0.0,0,Athens
2025-01-01 06:00:00+00:00,6.5,2.0,1,Athens
2025-01-01 07:00:00+00:00,8.2,76.0,0,Athens
2025-01-01 08:00:00+00:00,10.8,214.0,0,Athens
2025-01-01 09:00:00+00:00,12.5,349.0,10,Athens
2025-01-01 10:00:00+00:00,13.4,443.0,11,Athens
2025-01-01 11:00:00+00:00,13.9,481.0,8,Athens
2025-01-01 12:00:00+00:00,14.3,452.0,5,Athens
2025-01-01 13:00:00+00:00,14.6,354.0,6,Athens
2025-01-01 14:00:00+00:00,14.0,225.0,12,Athens
2025-01-01 15:00:00+00:00,12.4,78.0,19,Athens
2025-01-01 16:00:00+00:00,11.4,1.0,10,Athens
2025-01-01 17:00:00+00:00,10.7,0.0,2,Athens
2025-01-01 18:00:00+00:00,9.7,0.0,2,Athens
2025-01-01 19:00:00+00:00,9.5,0.0,8,Athens
2025-01-01 20:00:00+00:00,8.6,0.0,9,Athens
2025-01-01 21:00:00+00:00,7.9,0.0,59,Athens
2025-01-01 22:00:00+00:00,7.4,0.0,73,Athens
2025-01-01 23:00:00+00:00,7.7,0.0,39,Athens
2025-01-02 00:00:00+00:00,7.9,0.0,57,Athens
2025-01-02 01:00:00+00:00,7.3,0.0,60,Athens
2025-01-02 02:00:00+00:00,7.2,0.0,100,Athens
2025-01-02 03:00:00+00:00,7.1,0.0,100,Athens
2025-01-02 04:00:00+00:00,6.7,0.0,99,Athens
2025-01-02 05:00:00+00:00,6.5,0.0,99,Athens
2025-01-02 06:00:00+00:00,6.4,2.0,100,Athens
2025-01-02 07:00:00+00:00,8.2,65.0,96,Athens
2025-01-02 08:00:00+00:00,9.9,177.0,87,Athens
2025-01-02 09:00:00+00:00,11.0,312.0,59,Athens
2025-01-02 10:00:00+00:00,11.8,408.0,56,Athens
2025-01-02 11:00:00+00:00,12.3,464.0,2,Athens
2025-01-02 12:00:00+00:00,12.7,440.0,3,Athens
2025-01-02 13:00:00+00:00,13.5,360.0,0,Athens
2025-01-02 14:00:00+00:00,13.3,229.0,3,Athens
2025-01-02 15:00:00+00:00,12.2,80.0,8,Athens
2025-01-02 16:00:00+00:00,11.2,2.0,8,Athens
2025-01-02 17:00:00+00:00,10.9,0.0,9,Athens
2025-01-02 18:00:00+00:00,10.9,0.0,15,Athens
2025-01-02 19:00:00+00:00,10.9,0.0,9,Athens
2025-01-02 20:00:00+00:00,10.2,0.0,8,Athens
2025-01-02 21:00:00+00:00,9.2,0.0,2,Athens
2025-01-02 22:00:00+00:00,8.9,0.0,0,Athens
2025-01-02 23:00:00+00:00,8.7,0.0,0,Athens
2025-01-03 00:00:00+00:00,8.3,0.0,0,Athens
2025-01-03 01:00:00+00:00,8.0,0.0,1,Athens
2025-01-03 02:00:00+00:00,7.8,0.0,1,Athens
2025-01-03 03:00:00+00:00,7.8,0.0,2,Athens
2025-01-03 04:00:00+00:00,7.3,0.0,2,Athens
2025-01-03 05:00:00+00:00,6.9,0.0,1,Athens
2025-01-03 06:00:00+00:00,7.0,2.0,2,Athens
2025-01-03 07:00:00+00:00,9.2,83.0,6,Athens
2025-01-03 08:00:00+00:00,10.7,231.0,8,Athens
2025-01-03 09:00:00+00:00,11.8,357.0,7,Athens
2025-01-03 10:00:00+00:00,12.4,440.0,5,Athens
2025-01-03 11:00:00+00:00,13.0,469.0,8,Athens
2025-01-03 12:00:00+00:00,13.3,442.0,10,Athens
2025-01-03 13:00:00+00:00,14.4,360.0,4,Athens
2025-01-03 14:00:00+00:00,14.0,229.0,3,Athens
2025-01-03 15:00:00+00:00,12.6,83.0,1,Athens
2025-01-03 16:00:00+00:00,11.3,2.0,1,Athens
2025-01-03 17:00:00+00:00,11.0,0.0,0,Athens
2025-01-03 18:00:00+00:00,11.0,0.0,0,Athens
2025-01-03 19:00:00+00:00,10.3,0.0,0,Athens
2025-01-03 20:00:00+00:00,9.7,0.0,0,Athens
2025-01-03 21:00:00+00:00,9.6,0.0,0,Athens
2025-01-03 22:00:00+00:00,9.5,0.0,1,Athens
2025-01-03 23:00:00+00:00,9.3,0.0,0,Athens
2025-01-04 00:00:00+00:00,9.2,0.0,8,Athens
2025-01-04 01:00:00+00:00,9.9,0.0,2,Athens
2025-01-04 02:00:00+00:00,9.0,0.0,1,Athens
2025-01-04 03:00:00+00:00,8.9,0.0,4,Athens
2025-01-04 04:00:00+00:00,8.5,0.0,8,Athens
2025-01-04 05:00:00+00:00,8.6,0.0,100,Athens
2025-01-04 06:00:00+00:00,9.1,2.0,100,Athens
2025-01-04 07:00:00+00:00,10.7,56.0,100,Athens
2025-01-04 08:00:00+00:00,11.7,140.0,100,Athens
2025-01-04 09:00:00+00:00,13.2,269.0,100,Athens
2025-01-04 10:00:00+00:00,14.1,383.0,44,Athens
2025-01-04 11:00:00+00:00,15.0,459.0,87,Athens
2025-01-04 12:00:00+00:00,15.2,424.0,88,Athens
2025-01-04 13:00:00+00:00,15.2,306.0,100,Athens
2025-01-04 14:00:00+00:00,14.7,191.0,100,Athens
2025-01-04 15:00:00+00:00,13.5,56.0,100,Athens
2025-01-04 16:00:00+00:00,13.2,1.0,100,Athens
2025-01-04 17:00:00+00:00,13.0,0.0,100,Athens
2025-01-04 18:00:00+00:00,12.4,0.0,100,Athens
2025-01-04 19:00:00+00:00,12.1,0.0,100,Athens
2025-01-04 20:00:00+00:00,11.4,0.0,100,Athens
2025-01-04 21:00:00+00:00,10.8,0.0,68,Athens
2025-01-04 22:00:00+00:00,10.1,0.0,47,Athens
2025-01-04 23:00:00+00:00,9.7,0.0,27,Athens
2025-01-05 00:00:00+00:00,9.2,0.0,24,Athens
2025-01-05 01:00:00+00:00,9.8,0.0,16,Athens
2025-01-05 02:00:00+00:00,9.3,0.0,4,Athens
2025-01-05 03:00:00+00:00,8.9,0.0,4,Athens
2025-01-05 04:00:00+00:00,8.4,0.0,5,Athens
2025-01-05 05:00:00+00:00,8.1,0.0,3,Athens
2025-01-05 06:00:00+00:00,7.8,2.0,11,Athens
2025-01-05 07:00:00+00:00,8.6,71.0,21,Athens
2025-01-05 08:00:00+00:00,10.7,191.0,3,Athens
2025-01-05 09:00:00+00:00,12.9,345.0,1,Athens
2025-01-05 10:00:00+00:00,14.1,444.0,5,Athens
2025-01-05 11:00:00+00:00,14.5,404.0,36,Athens
2025-01-05 12:00:00+00:00,14.7,357.0,20,Athens
2025-01-05 13:00:00+00:00,14.8,309.0,13,Athens
2025-01-05 14:00:00+00:00,14.4,207.0,4,Athens
2025-01-05 15:00:00+00:00,13.1,83.0,12,Athens
2025-01-05 16:00:00+00:00,12.0,2.0,23,Athens
2025-01-05 17:00:00+00:00,11.5,0.0,17,Athens
2025-01-05 18:00:00+00:00,10.8,0.0,15,Athens
2025-01-05 19:00:00+00:00,10.6,0.0,17,Athens
2025-01-05 20:00:00+00:00,10.3,0.0,39,Athens
2025-01-05 21:00:00+00:00,10.0,0.0,51,Athens
2025-01-05 22:00:00+00:00,9.8,0.0,58,Athens
2025-01-05 23:00:00+00:00,9.9,0.0,62,Athens
2025-01-06 00:00:00+00:00,9.9,0.0,57,Athens
2025-01-06 01:00:00+00:00,10.4,0.0,18,Athens
2025-01-06 02:00:00+00:00,10.0,0.0,1,Athens
2025-01-06 03:00:00+00:00,9.4,0.0,1,Athens
2025-01-06 04:00:00+00:00,9.1,0.0,1,Athens
2025-01-06 05:00:00+00:00,9.0,0.0,0,Athens
2025-01-06 06:00:00+00:00,9.0,2.0,0,Athens
2025-01-06 07:00:00+00:00,10.8,84.0,0,Athens
2025-01-06 08:00:00+00:00,12.2,236.0,0,Athens
2025-01-06 09:00:00+00:00,12.8,368.0,1,Athens
2025-01-06 10:00:00+00:00,13.4,446.0,6,Athens
2025-01-06 11:00:00+00:00,13.8,446.0,11,Athens
2025-01-06 12:00:00+00:00,14.1,414.0,37,Athens
2025-01-06 13:00:00+00:00,15.0,352.0,16,Athens
2025-01-06 14:00:00+00:00,14.4,228.0,7,Athens
2025-01-06 15:00:00+00:00,13.2,87.0,5,Athens
2025-01-06 16:00:00+00:00,12.4,3.0,30,Athens
2025-01-06 17:00:00+00:00,12.2,0.0,0,Athens
2025-01-06 18:00:00+00:00,11.9,0.0,96,Athens
2025-01-06 19:00:00+00:00,11.6,0.0,98,Athens
2025-01-06 20:00:00+00:00,11.4,0.0,99,Athens
2025-01-06 21:00:00+00:00,11.2,0.0,100,Athens
2025-01-06 22:00:00+00:00,10.9,0.0,99,Athens
2025-01-06 23:00:00+00:00,10.4,0.0,93,Athens
2025-01-07 00:00:00+00:00,10.1,0.0,98,Athens
2025-01-07 01:00:00+00:00,9.7,0.0,100,Athens
2025-01-07 02:00:00+00:00,9.7,0.0,96,Athens
2025-01-07 03:00:00+00:00,9.5,0.0,99,Athens
2025-01-07 04:00:00+00:00,9.4,0.0,100,Athens
2025-01-07 05:00:00+00:00,9.2,0.0,100,Athens
2025-01-07 06:00:00+00:00,9.4,2.0,100,Athens
2025-01-07 07:00:00+00:00,10.4,49.0,100,Athens
2025-01-07 08:00:00+00:00,11.6,129.0,100,Athens
2025-01-07 09:00:00+00:00,12.8,226.0,100,Athens
2025-01-07 10:00:00+00:00,13.7,319.0,100,Athens
2025-01-07 11:00:00+00:00,14.1,283.0,100,Athens
2025-01-07 12:00:00+00:00,14.6,307.0,100,Athens
2025-01-07 13:00:00+00:00,15.0,210.0,100,Athens
2025-01-07 14:00:00+00:00,15.0,189.0,100,Athens
2025-01-07 15:00:00+00:00,14.2,57.0,100,Athens
2025-01-07 16:00:00+00:00,13.4,2.0,100,Athens
2025-01-07 17:00:00+00:00,13.3,0.0,100,Athens
2025-01-07 18:00:00+00:00,12.8,0.0,92,Athens
2025-01-07 19:00:00+00:00,12.2,0.0,100,Athens
2025-01-07 20:00:00+00:00,12.0,0.0,100,Athens
2025-01-07 21:00:00+00:00,11.8,0.0,100,Athens
2025-01-07 22:00:00+00:00,11.5,0.0,100,Athens
2025-01-07 23:00:00+00:00,11.3,0.0,100,Athens
2025-01-08 00:00:00+00:00,11.3,0.0,100,Athens
2025-01-08 01:00:00+00:00,11.6,0.0,63,Athens
2025-01-08 02:00:00+00:00,11.3,0.0,94,Athens
2025-01-08 03:00:00+00:00,11.0,0.0,98,Athens
2025-01-08 04:00:00+00:00,11.5,0.0,100,Athens
2025-01-08 05:00:00+00:00,11.8,0.0,99,Athens
2025-01-08 06:00:00+00:00,11.8,2.0,100,Athens
2025-01-08 07:00:00+00:00,12.5,61.0,100,Athens
2025-01-08 08:00:00+00:00,14.1,174.0,40,Athens
2025-01-08 09:00:00+00:00,15.3,326.0,28,Athens
2025-01-08 10:00:00+00:00,16.0,403.0,47,Athens
2025-01-08 11:00:00+00:00,16.4,446.0,99,Athens
2025-01-08 12:00:00+00:00,16.5,413.0,100,Athens
2025-01-08 13:00:00+00:00,16.3,299.0,100,Athens
2025-01-08 14:00:00+00:00,15.9,162.0,79,Athens
2025-01-08 15:00:00+00:00,15.0,83.0,100,Athens
2025-01-08 16:00:00+00:00,14.3,3.0,100,Athens
2025-01-08 17:00:00+00:00,14.1,0.0,98,Athens
2025-01-08 18:00:00+00:00,13.9,0.0,100,Athens
2025-01-08 19:00:00+00:00,13.7,0.0,13,Athens
2025-01-08 20:00:00+00:00,13.0,0.0,71,Athens
2025-01-08 21:00:00+00:00,12.3,0.0,100,Athens
2025-01-08 22:00:00+00:00,11.6,0.0,100,Athens
2025-01-08 23:00:00+00:00,11.0,0.0,100,Athens
2025-01-09 00:00:00+00:00,10.7,0.0,100,Athens
2025-01-09 01:00:00+00:00,10.7,0.0,100,Athens
2025-01-09 02:00:00+00:00,10.7,0.0,100,Athens
2025-01-09 03:00:00+00:00,10.4,0.0,100,Athens
2025-01-09 04:00:00+00:00,10.0,0.0,100,Athens
2025-01-09 05:00:00+00:00,10.2,0.0,100,Athens
2025-01-09 06:00:00+00:00,10.2,2.0,100,Athens
2025-01-09 07:00:00+00:00,11.3,60.0,88,Athens
2025-01-09 08:00:00+00:00,13.0,173.0,95,Athens
2025-01-09 09:00:00+00:00,14.4,349.0,41,Athens
2025-01-09 10:00:00+00:00,15.0,437.0,10,Athens
2025-01-09 11:00:00+00:00,15.5,471.0,5,Athens
2025-01-09 12:00:00+00:00,15.7,446.0,4,Athens
2025-01-09 13:00:00+00:00,16.6,360.0,10,Athens
2025-01-09 14:00:00+00:00,16.2,232.0,6,Athens
2025-01-09 15:00:00+00:00,15.3,93.0,8,Athens
2025-01-09 16:00:00+00:00,13.9,4.0,5,Athens
2025-01-09 17:00:00+00:00,13.4,0.0,4,Athens
2025-01-09 18:00:00+00:00,13.1,0.0,11,Athens
2025-01-09 19:00:00+00:00,12.6,0.0,21,Athens
2025-01-09 20:00:00+00:00,12.2,0.0,30,Athens
2025-01-09 21:00:00+00:00,11.8,0.0,36,Athens
2025-01-09 22:00:00+00:00,11.4,0.0,37,Athens
2025-01-09 23:00:00+00:00,10.8,0.0,30,Athens
2025-01-10 00:00:00+00:00,10.3,0.0,22,Athens
2025-01-10 01:00:00+00:00,9.9,0.0,99,Athens
2025-01-10 02:00:00+00:00,9.7,0.0,100,Athens
2025-01-10 03:00:00+00:00,9.5,0.0,99,Athens
2025-01-10 04:00:00+00:00,9.7,0.0,73,Athens
2025-01-10 05:00:00+00:00,9.6,0.0,47,Athens
2025-01-10 06:00:00+00:00,9.9,2.0,33,Athens
2025-01-10 07:00:00+00:00,11.3,81.0,1,Athens
2025-01-10 08:00:00+00:00,12.5,232.0,1,Athens
2025-01-10 09:00:00+00:00,13.5,361.0,3,Athens
2025-01-10 10:00:00+00:00,14.4,451.0,3,Athens
2025-01-10 11:00:00+00:00,15.4,481.0,4,Athens
2025-01-10 12:00:00+00:00,15.9,457.0,30,Athens
2025-01-10 13:00:00+00:00,16.6,380.0,1,Athens
2025-01-10 14:00:00+00:00,16.2,251.0,1,Athens
2025-01-10 15:00:00+00:00,15.1,98.0,11,Athens
2025-01-10 16:00:00+00:00,14.0,4.0,19,Athens
2025-01-10 17:00:00+00:00,13.4,0.0,23,Athens
2025-01-10 18:00:00+00:00,12.8,0.0,97,Athens
2025-01-10 19:00:00+00:00,12.6,0.0,97,Athens
2025-01-10 20:00:00+00:00,12.0,0.0,1,Athens
2025-01-10 21:00:00+00:00,11.7,0.0,0,Athens
2025-01-10 22:00:00+00:00,11.4,0.0,15,Athens
2025-01-10 23:00:00+00:00,11.4,0.0,100,Athens
2025-01-11 00:00:00+00:00,10.7,0.0,81,Athens
2025-01-11 01:00:00+00:00,11.3,0.0,33,Athens
2025-01-11 02:00:00+00:00,10.6,0.0,78,Athens
2025-01-11 03:00:00+00:00,10.1,0.0,92,Athens
2025-01-11 04:00:00+00:00,9.9,0.0,99,Athens
2025-01-11 05:00:00+00:00,9.7,0.0,98,Athens
2025-01-11 06:00:00+00:00,10.0,2.0,100,Athens
2025-01-11 07:00:00+00:00,11.5,76.0,88,Athens
2025-01-11 08:00:00+00:00,12.5,212.0,100,Athens
2025-01-11 09:00:00+00:00,13.4,318.0,100,Athens
2025-01-11 10:00:00+00:00,13.7,274.0,100,Athens
2025-01-11 11:00:00+00:00,14.4,353.0,100,Athens
2025-01-11 12:00:00+00:00,15.2,407.0,100,Athens
2025-01-11 13:00:00+00:00,15.6,207.0,100,Athens
2025-01-11 14:00:00+00:00,15.6,219.0,100,Athens
2025-01-11 15:00:00+00:00,14.9,82.0,26,Athens
2025-01-11 16:00:00+00:00,14.0,4.0,33,Athens
2025-01-11 17:00:00+00:00,13.2,0.0,81,Athens
2025-01-11 18:00:00+00:00,13.1,0.0,7,Athens
2025-01-11 19:00:00+00:00,12.5,0.0,7,Athens
2025-01-11 20:00:00+00:00,11.8,0.0,7,Athens
2025-01-11 21:00:00+00:00,11.5,0.0,4,Athens
2025-01-11 22:00:00+00:00,11.4,0.0,9,Athens
2025-01-11 23:00:00+00:00,11.2,0.0,42,Athens
2025-01-12 00:00:00+00:00,11.1,0.0,28,Athens
2025-01-12 01:00:00+00:00,11.7,0.0,60,Athens
2025-01-12 02:00:00+00:00,11.7,0.0,79,Athens
2025-01-12 03:00:00+00:00,11.8,0.0,84,Athens
2025-01-12 04:00:00+00:00,11.5,0.0,68,Athens
2025-01-12 05:00:00+00:00,11.1,0.0,45,Athens
2025-01-12 06:00:00+00:00,11.2,2.0,5,Athens
2025-01-12 07:00:00+00:00,13.0,86.0,10,Athens
2025-01-12 08:00:00+00:00,14.5,234.0,30,Athens
2025-01-12 09:00:00+00:00,15.5,366.0,38,Athens
2025-01-12 10:00:00+00:00,16.4,452.0,2,Athens
2025-01-12 11:00:00+00:00,16.9,490.0,0,Athens
2025-01-12 12:00:00+00:00,17.2,464.0,2,Athens
2025-01-12 13:00:00+00:00,17.4,365.0,21,Athens
2025-01-12 14:00:00+00:00,16.1,215.0,33,Athens
2025-01-12 15:00:00+00:00,15.2,83.0,67,Athens
2025-01-12 16:00:00+00:00,13.5,4.0,98,Athens
2025-01-12 17:00:00+00:00,13.0,0.0,99,Athens
2025-01-12 18:00:00+00:00,12.7,0.0,100,Athens
2025-01-12 19:00:00+00:00,12.1,0.0,100,Athens
2025-01-12 20:00:00+00:00,11.5,0.0,92,Athens
2025-01-12 21:00:00+00:00,10.8,0.0,94,Athens
2025-01-12 22:00:00+00:00,10.2,0.0,100,Athens
2025-01-12 23:00:00+00:00,10.1,0.0,100,Athens
2025-01-13 00:00:00+00:00,9.6,0.0,100,Athens
2025-01-13 01:00:00+00:00,9.0,0.0,100,Athens
2025-01-13 02:00:00+00:00,8.8,0.0,100,Athens
2025-01-13 03:00:00+00:00,8.6,0.0,100,Athens
2025-01-13 04:00:00+00:00,8.3,0.0,100,Athens
2025-01-13 05:00:00+00:00,8.4,0.0,99,Athens
2025-01-13 06:00:00+00:00,8.5,1.0,100,Athens
2025-01-13 07:00:00+00:00,8.9,32.0,100,Athens
2025-01-13 08:00:00+00:00,9.3,57.0,100,Athens
2025-01-13 09:00:00+00:00,9.4,77.0,100,Athens
2025-01-13 10:00:00+00:00,9.8,122.0,100,Athens
2025-01-13 11:00:00+00:00,10.0,105.0,100,Athens
2025-01-13 12:00:00+00:00,9.7,87.0,100,Athens
2025-01-13 13:00:00+00:00,7.4,63.0,99,Athens
2025-01-13 14:00:00+00:00,7.5,62.0,96,Athens
2025-01-13 15:00:00+00:00,7.3,39.0,81,Athens
2025-01-13 16:00:00+00:00,7.0,4.0,100,Athens
2025-01-13 17:00:00+00:00,7.2,0.0,100,Athens
2025-01-13 18:00:00+00:00,7.3,0.0,100,Athens
2025-01-13 19:00:00+00:00,7.2,0.0,99,Athens
2025-01-13 20:00:00+00:00,6.9,0.0,100,Athens
2025-01-13 21:00:00+00:00,6.8,0.0,100,Athens
2025-01-13 22:00:00+00:00,7.1,0.0,100,Athens
2025-01-13 23:00:00+00:00,7.0,0.0,100,Athens
2025-01-14 00:00:00+00:00,7.0,0.0,100,Athens
2025-01-14 01:00:00+00:00,6.3,0.0,100,Athens
2025-01-14 02:00:00+00:00,6.4,0.0,100,Athens
2025-01-14 03:00:00+00:00,6.6,0.0,100,Athens
2025-01-14 04:00:00+00:00,7.1,0.0,100,Athens
2025-01-14 05:00:00+00:00,7.4,0.0,100,Athens
2025-01-14 06:00:00+00:00,7.9,1.0,100,Athens
2025-01-14 07:00:00+00:00,8.4,23.0,100,Athens
2025-01-14 08:00:00+00:00,8.8,74.0,100,Athens
2025-01-14 09:00:00+00:00,9.0,88.0,100,Athens
2025-01-14 10:00:00+00:00,8.6,83.0,100,Athens
2025-01-14 11:00:00+00:00,8.7,81.0,100,Athens
2025-01-14 12:00:00+00:00,8.6,98.0,100,Athens
2025-01-14 13:00:00+00:00,6.3,30.0,100,Athens
2025-01-14 14:00:00+00:00,6.0,18.0,100,Athens
2025-01-14 15:00:00+00:00,5.5,19.0,100,Athens
2025-01-14 16:00:00+00:00,5.6,2.0,100,Athens
2025-01-14 17:00:00+00:00,6.0,0.0,100,Athens
2025-01-14 18:00:00+00:00,5.9,0.0,100,Athens
2025-01-14 19:00:00+00:00,6.2,0.0,100,Athens
2025-01-14 20:00:00+00:00,6.2,0.0,100,Athens
2025-01-14 21:00:00+00:00,6.3,0.0,98,Athens
2025-01-14 22:00:00+00:00,6.1,0.0,94,Athens
2025-01-14 23:00:00+00:00,5.9,0.0,88,Athens
2025-01-15 00:00:00+00:00,5.7,0.0,91,Athens
2025-01-15 01:00:00+00:00,6.0,0.0,64,Athens
2025-01-15 02:00:00+00:00,5.9,0.0,63,Athens
2025-01-15 03:00:00+00:00,5.7,0.0,39,Athens
2025-01-15 04:00:00+00:00,5.5,0.0,36,Athens
2025-01-15 05:00:00+00:00,5.4,0.0,23,Athens
2025-01-15 06:00:00+00:00,4.7,2.0,63,Athens
2025-01-15 07:00:00+00:00,6.2,78.0,88,Athens
2025-01-15 08:00:00+00:00,7.5,214.0,20,Athens
2025-01-15 09:00:00+00:00,8.9,340.0,9,Athens
2025-01-15 10:00:00+00:00,9.9,421.0,44,Athens
2025-01-15 11:00:00+00:00,10.4,416.0,81,Athens
2025-01-15 12:00:00+00:00,10.6,346.0,99,Athens
2025-01-15 13:00:00+00:00,10.2,222.0,100,Athens
2025-01-15 14:00:00+00:00,9.8,122.0,100,Athens
2025-01-15 15:00:00+00:00,9.0,47.0,100,Athens
2025-01-15 16:00:00+00:00,8.1,5.0,100,Athens
2025-01-15 17:00:00+00:00,7.8,0.0,100,Athens
2025-01-15 18:00:00+00:00,7.7,0.0,100,Athens
2025-01-15 19:00:00+00:00,7.6,0.0,100,Athens
2025-01-15 20:00:00+00:00,7.5,0.0,100,Athens
2025-01-15 21:00:00+00:00,7.4,0.0,100,Athens
2025-01-15 22:00:00+00:00,7.6,0.0,100,Athens
2025-01-15 23:00:00+00:00,7.7,0.0,100,Athens
2025-01-16 00:00:00+00:00,7.7,0.0,100,Athens
2025-01-16 01:00:00+00:00,7.4,0.0,100,Athens
2025-01-16 02:00:00+00:00,7.4,0.0,100,Athens
2025-01-16 03:00:00+00:00,7.6,0.0,100,Athens
2025-01-16 04:00:00+00:00,7.7,0.0,100,Athens
2025-01-16 05:00:00+00:00,7.8,0.0,100,Athens
2025-01-16 06:00:00+00:00,8.0,1.0,100,Athens
2025-01-16 07:00:00+00:00,8.4,18.0,100,Athens
2025-01-16 08:00:00+00:00,9.1,73.0,100,Athens
2025-01-16 09:00:00+00:00,9.6,114.0,100,Athens
2025-01-16 10:00:00+00:00,10.0,131.0,100,Athens
2025-01-16 11:00:00+00:00,10.3,150.0,99,Athens
2025-01-16 12:00:00+00:00,10.7,167.0,100,Athens
2025-01-16 13:00:00+00:00,10.3,75.0,100,Athens
2025-01-16 14:00:00+00:00,10.2,62.0,100,Athens
2025-01-16 15:00:00+00:00,9.8,33.0,100,Athens
2025-01-16 16:00:00+00:00,9.5,3.0,99,Athens
2025-01-16 17:00:00+00:00,9.2,0.0,61,Athens
2025-01-16 18:00:00+00:00,9.0,0.0,28,Athens
2025-01-16 19:00:00+00:00,8.4,0.0,28,Athens
2025-01-16 20:00:00+00:00,7.9,0.0,26,Athens
2025-01-16 21:00:00+00:00,7.3,0.0,46,Athens
2025-01-16 22:00:00+00:00,7.1,0.0,9,Athens
2025-01-16 23:00:00+00:00,6.3,0.0,21,Athens
2025-01-17 00:00:00+00:00,6.2,0.0,57,Athens
2025-01-17 01:00:00+00:00,7.3,0.0,73,Athens
2025-01-17 02:00:00+00:00,7.4,0.0,87,Athens
2025-01-17 03:00:00+00:00,7.5,0.0,80,Athens
2025-01-17 04:00:00+00:00,7.2,0.0,65,Athens
2025-01-17 05:00:00+00:00,7.0,0.0,47,Athens
2025-01-17 06:00:00+00:00,6.6,3.0,36,Athens
2025-01-17 07:00:00+00:00,7.8,77.0,48,Athens
2025-01-17 08:00:00+00:00,9.2,221.0,65,Athens
2025-01-17 09:00:00+00:00,10.2,310.0,60,Athens
2025-01-17 10:00:00+00:00,10.9,400.0,6,Athens
2025-01-17 11:00:00+00:00,11.5,482.0,5,Athens
2025-01-17 12:00:00+00:00,11.9,488.0,18,Athens
2025-01-17 13:00:00+00:00,12.0,345.0,4,Athens
2025-01-17 14:00:00+00:00,11.5,253.0,100,Athens
2025-01-17 15:00:00+00:00,10.4,101.0,99,Athens
2025-01-17 16:00:00+00:00,9.1,6.0,100,Athens
2025-01-17 17:00:00+00:00,8.5,0.0,99,Athens
2025-01-17 18:00:00+00:00,7.6,0.0,96,Athens
2025-01-17 19:00:00+00:00,6.5,0.0,100,Athens
2025-01-17 20:00:00+00:00,6.8,0.0,4,Athens
2025-01-17 21:00:00+00:00,5.9,0.0,1,Athens
2025-01-17 22:00:00+00:00,5.4,0.0,2,Athens
2025-01-17 23:00:00+00:00,4.9,0.0,6,Athens
2025-01-18 00:00:00+00:00,4.9,0.0,6,Athens
2025-01-18 01:00:00+00:00,6.3,0.0,3,Athens
2025-01-18 02:00:00+00:00,6.3,0.0,59,Athens
2025-01-18 03:00:00+00:00,5.9,0.0,63,Athens
2025-01-18 04:00:00+00:00,6.1,0.0,37,Athens
2025-01-18 05:00:00+00:00,5.5,0.0,5,Athens
2025-01-18 06:00:00+00:00,5.7,3.0,0,Athens
2025-01-18 07:00:00+00:00,7.4,97.0,0,Athens
2025-01-18 08:00:00+00:00,9.7,256.0,0,Athens
2025-01-18 09:00:00+00:00,11.7,395.0,0,Athens
2025-01-18 10:00:00+00:00,13.2,489.0,0,Athens
2025-01-18 11:00:00+00:00,14.2,524.0,0,Athens
2025-01-18 12:00:00+00:00,14.9,499.0,0,Athens
2025-01-18 13:00:00+00:00,14.8,415.0,0,Athens
2025-01-18 14:00:00+00:00,14.4,285.0,0,Athens
2025-01-18 15:00:00+00:00,12.9,127.0,0,Athens
2025-01-18 16:00:00+00:00,10.7,10.0,0,Athens
2025-01-18 17:00:00+00:00,9.6,0.0,0,Athens
2025-01-18 18:00:00+00:00,8.6,0.0,0,Athens
2025-01-18 19:00:00+00:00,8.1,0.0,0,Athens
2025-01-18 20:00:00+00:00,7.7,0.0,0,Athens
2025-01-18 21:00:00+00:00,7.2,0.0,0,Athens
2025-01-18 22:00:00+00:00,6.9,0.0,0,Athens
2025-01-18 23:00:00+00:00,6.7,0.0,0,Athens
2025-01-19 00:00:00+00:00,6.4,0.0,0,Athens
2025-01-19 01:00:00+00:00,6.9,0.0,0,Athens
2025-01-19 02:00:00+00:00,6.7,0.0,0,Athens
2025-01-19 03:00:00+00:00,6.4,0.0,0,Athens
2025-01-19 04:00:00+00:00,6.2,0.0,0,Athens
2025-01-19 05:00:00+00:00,5.9,0.0,0,Athens
2025-01-19 06:00:00+00:00,6.0,4.0,0,Athens
2025-01-19 07:00:00+00:00,7.9,100.0,0,Athens
2025-01-19 08:00:00+00:00,10.5,262.0,0,Athens
2025-01-19 09:00:00+00:00,12.5,402.0,0,Athens
2025-01-19 10:00:00+00:00,13.8,495.0,0,Athens
2025-01-19 11:00:00+00:00,14.7,531.0,0,Athens
2025-01-19 12:00:00+00:00,15.3,506.0,0,Athens
2025-01-19 13:00:00+00:00,15.6,423.0,0,Athens
2025-01-19 14:00:00+00:00,15.3,291.0,0,Athens
2025-01-19 15:00:00+00:00,14.0,131.0,0,Athens
2025-01-19 16:00:00+00:00,11.8,11.0,0,Athens
2025-01-19 17:00:00+00:00,10.5,0.0,0,Athens
