time,temperature_2m,shortwave_radiation,cloudcover
2023-04-07 21:00:00+00:00,9.6,0.0,43
2023-04-07 22:00:00+00:00,9.4,0.0,21
2023-04-07 23:00:00+00:00,9.0,0.0,47
2023-04-08 00:00:00+00:00,8.9,0.0,70
2023-04-08 01:00:00+00:00,9.1,0.0,96
2023-04-08 02:00:00+00:00,8.8,0.0,99
2023-04-08 03:00:00+00:00,8.8,0.0,100
2023-04-08 04:00:00+00:00,8.7,0.0,89
2023-04-08 05:00:00+00:00,10.2,43.0,95
2023-04-08 06:00:00+00:00,12.4,184.0,38
2023-04-08 07:00:00+00:00,13.6,413.0,40
2023-04-08 08:00:00+00:00,14.4,554.0,95
2023-04-08 09:00:00+00:00,14.3,449.0,91
2023-04-08 10:00:00+00:00,15.0,674.0,82
2023-04-08 11:00:00+00:00,15.1,672.0,78
2023-04-08 12:00:00+00:00,15.1,684.0,93
2023-04-08 13:00:00+00:00,14.6,525.0,100
2023-04-08 14:00:00+00:00,14.4,386.0,94
2023-04-08 15:00:00+00:00,14.3,298.0,98
2023-04-08 16:00:00+00:00,14.0,156.0,100
2023-04-08 17:00:00+00:00,13.1,29.0,92
2023-04-08 18:00:00+00:00,11.7,0.0,100
2023-04-08 19:00:00+00:00,11.2,0.0,24
2023-04-08 20:00:00+00:00,9.8,0.0,7
2023-04-08 21:00:00+00:00,9.3,0.0,3
2023-04-08 22:00:00+00:00,9.1,0.0,6
2023-04-08 23:00:00+00:00,9.0,0.0,1
2023-04-09 00:00:00+00:00,9.0,0.0,1
2023-04-09 01:00:00+00:00,9.7,0.0,0
2023-04-09 02:00:00+00:00,8.8,0.0,0
2023-04-09 03:00:00+00:00,8.0,0.0,2
2023-04-09 04:00:00+00:00,7.3,0.0,5
2023-04-09 05:00:00+00:00,8.6,48.0,4
2023-04-09 06:00:00+00:00,12.4,219.0,9
2023-04-09 07:00:00+00:00,14.0,422.0,11
2023-04-09 08:00:00+00:00,15.3,600.0,8
2023-04-09 09:00:00+00:00,16.5,717.0,60
2023-04-09 10:00:00+00:00,17.2,790.0,51
2023-04-09 11:00:00+00:00,16.5,707.0,44
2023-04-09 12:00:00+00:00,16.0,563.0,66
2023-04-09 13:00:00+00:00,15.3,479.0,66
2023-04-09 14:00:00+00:00,14.5,366.0,48
2023-04-09 15:00:00+00:00,14.8,325.0,30
2023-04-09 16:00:00+00:00,14.3,167.0,51
2023-04-09 17:00:00+00:00,13.5,32.0,45
2023-04-09 18:00:00+00:00,12.7,0.0,100
2023-04-09 19:00:00+00:00,12.4,0.0,55
2023-04-09 20:00:00+00:00,11.6,0.0,28
2023-04-09 21:00:00+00:00,10.7,0.0,24
2023-04-09 22:00:00+00:00,10.0,0.0,12
2023-04-09 23:00:00+00:00,9.4,0.0,10
2023-04-10 00:00:00+00:00,9.3,0.0,55
2023-04-10 01:00:00+00:00,9.7,0.0,69
2023-04-10 02:00:00+00:00,9.4,0.0,73
2023-04-10 03:00:00+00:00,9.1,0.0,73
2023-04-10 04:00:00+00:00,9.2,0.0,51
2023-04-10 05:00:00+00:00,10.2,44.0,50
2023-04-10 06:00:00+00:00,11.7,193.0,35
2023-04-10 07:00:00+00:00,13.2,398.0,65
2023-04-10 08:00:00+00:00,14.4,551.0,35
2023-04-10 09:00:00+00:00,14.3,619.0,57
2023-04-10 10:00:00+00:00,15.4,629.0,53
2023-04-10 11:00:00+00:00,14.3,694.0,84
2023-04-10 12:00:00+00:00,14.9,585.0,83
2023-04-10 13:00:00+00:00,14.6,438.0,100
2023-04-10 14:00:00+00:00,14.5,343.0,85
2023-04-10 15:00:00+00:00,13.4,240.0,100
2023-04-10 16:00:00+00:00,12.5,101.0,100
2023-04-10 17:00:00+00:00,11.6,23.0,99
2023-04-10 18:00:00+00:00,11.2,0.0,100
2023-04-10 19:00:00+00:00,10.2,0.0,99
2023-04-10 20:00:00+00:00,9.8,0.0,98
2023-04-10 21:00:00+00:00,9.2,0.0,84
2023-04-10 22:00:00+00:00,8.3,0.0,65
2023-04-10 23:00:00+00:00,7.6,0.0,45
2023-04-11 00:00:00+00:00,7.4,0.0,60
2023-04-11 01:00:00+00:00,8.6,0.0,61
2023-04-11 02:00:00+00:00,8.4,0.0,91
2023-04-11 03:00:00+00:00,8.5,0.0,90
2023-04-11 04:00:00+00:00,8.4,0.0,85
2023-04-11 05:00:00+00:00,9.5,42.0,100
2023-04-11 06:00:00+00:00,10.5,160.0,100
2023-04-11 07:00:00+00:00,11.9,340.0,60
2023-04-11 08:00:00+00:00,13.4,570.0,39
2023-04-11 09:00:00+00:00,14.4,699.0,40
2023-04-11 10:00:00+00:00,15.0,733.0,25
2023-04-11 11:00:00+00:00,16.0,772.0,42
2023-04-11 12:00:00+00:00,14.7,784.0,30
2023-04-11 13:00:00+00:00,15.7,617.0,66
2023-04-11 14:00:00+00:00,16.1,534.0,94
2023-04-11 15:00:00+00:00,15.8,372.0,99
2023-04-11 16:00:00+00:00,15.3,186.0,25
2023-04-11 17:00:00+00:00,13.4,42.0,9
2023-04-11 18:00:00+00:00,12.4,0.0,4
2023-04-11 19:00:00+00:00,11.8,0.0,0
2023-04-11 20:00:00+00:00,11.2,0.0,0
2023-04-11 21:00:00+00:00,12.5,0.0,0
2023-04-11 22:00:00+00:00,12.3,0.0,87
2023-04-11 23:00:00+00:00,12.2,0.0,79
2023-04-12 00:00:00+00:00,12.1,0.0,100
2023-04-12 01:00:00+00:00,11.5,0.0,51
2023-04-12 02:00:00+00:00,9.4,0.0,34
2023-04-12 03:00:00+00:00,8.8,0.0,12
2023-04-12 04:00:00+00:00,8.7,0.0,5
2023-04-12 05:00:00+00:00,10.6,60.0,0
2023-04-12 06:00:00+00:00,13.0,238.0,0
2023-04-12 07:00:00+00:00,14.8,441.0,0
2023-04-12 08:00:00+00:00,16.8,627.0,39
2023-04-12 09:00:00+00:00,18.4,756.0,82
2023-04-12 10:00:00+00:00,19.5,850.0,46
2023-04-12 11:00:00+00:00,20.1,876.0,49
2023-04-12 12:00:00+00:00,19.3,831.0,70
2023-04-12 13:00:00+00:00,19.5,686.0,45
2023-04-12 14:00:00+00:00,19.2,515.0,39
2023-04-12 15:00:00+00:00,18.7,329.0,17
2023-04-12 16:00:00+00:00,17.1,185.0,18
2023-04-12 17:00:00+00:00,15.5,38.0,4
2023-04-12 18:00:00+00:00,14.0,0.0,9
2023-04-12 19:00:00+00:00,13.1,0.0,6
2023-04-12 20:00:00+00:00,12.5,0.0,3
2023-04-12 21:00:00+00:00,11.6,0.0,2
2023-04-12 22:00:00+00:00,10.6,0.0,7
2023-04-12 23:00:00+00:00,9.8,0.0,0
2023-04-13 00:00:00+00:00,9.6,0.0,0
2023-04-13 01:00:00+00:00,10.7,0.0,0
2023-04-13 02:00:00+00:00,12.4,0.0,0
2023-04-13 03:00:00+00:00,13.6,0.0,0
2023-04-13 04:00:00+00:00,13.8,0.0,0
2023-04-13 05:00:00+00:00,13.4,61.0,0
2023-04-13 06:00:00+00:00,14.0,236.0,0
2023-04-13 07:00:00+00:00,15.0,439.0,0
2023-04-13 08:00:00+00:00,16.0,625.0,0
2023-04-13 09:00:00+00:00,17.4,769.0,0
2023-04-13 10:00:00+00:00,18.2,859.0,0
2023-04-13 11:00:00+00:00,18.8,887.0,0
2023-04-13 12:00:00+00:00,18.2,850.0,0
2023-04-13 13:00:00+00:00,18.2,752.0,0
2023-04-13 14:00:00+00:00,18.0,602.0,0
2023-04-13 15:00:00+00:00,17.2,413.0,0
2023-04-13 16:00:00+00:00,16.2,212.0,15
2023-04-13 17:00:00+00:00,15.2,45.0,0
2023-04-13 18:00:00+00:00,14.5,0.0,0
2023-04-13 19:00:00+00:00,13.7,0.0,0
2023-04-13 20:00:00+00:00,13.2,0.0,0
2023-04-13 21:00:00+00:00,13.4,0.0,4
2023-04-13 22:00:00+00:00,14.7,0.0,46
2023-04-13 23:00:00+00:00,14.8,0.0,92
2023-04-14 00:00:00+00:00,13.6,0.0,100
2023-04-14 01:00:00+00:00,12.6,0.0,100
2023-04-14 02:00:00+00:00,12.5,0.0,99
2023-04-14 03:00:00+00:00,12.7,0.0,91
2023-04-14 04:00:00+00:00,12.4,0.0,95
2023-04-14 05:00:00+00:00,13.5,62.0,90
2023-04-14 06:00:00+00:00,14.8,232.0,21
2023-04-14 07:00:00+00:00,16.0,435.0,89
2023-04-14 08:00:00+00:00,17.4,608.0,26
2023-04-14 09:00:00+00:00,18.5,761.0,11
2023-04-14 10:00:00+00:00,19.1,855.0,4
2023-04-14 11:00:00+00:00,19.5,885.0,43
2023-04-14 12:00:00+00:00,19.3,847.0,1
2023-04-14 13:00:00+00:00,19.0,755.0,49
2023-04-14 14:00:00+00:00,18.4,595.0,29
2023-04-14 15:00:00+00:00,18.0,412.0,85
2023-04-14 16:00:00+00:00,17.4,209.0,97
2023-04-14 17:00:00+00:00,16.6,44.0,59
2023-04-14 18:00:00+00:00,15.8,0.0,97
2023-04-14 19:00:00+00:00,15.4,0.0,98
2023-04-14 20:00:00+00:00,15.1,0.0,72
2023-04-14 21:00:00+00:00,14.8,0.0,75
2023-04-14 22:00:00+00:00,14.1,0.0,100
2023-04-14 23:00:00+00:00,14.0,0.0,98
2023-04-15 00:00:00+00:00,14.6,0.0,100
2023-04-15 01:00:00+00:00,13.4,0.0,100
2023-04-15 02:00:00+00:00,13.3,0.0,100
2023-04-15 03:00:00+00:00,13.2,0.0,100
2023-04-15 04:00:00+00:00,13.4,0.0,100
2023-04-15 05:00:00+00:00,14.2,59.0,100
2023-04-15 06:00:00+00:00,15.7,229.0,100
2023-04-15 07:00:00+00:00,17.2,427.0,97
2023-04-15 08:00:00+00:00,18.7,635.0,5
2023-04-15 09:00:00+00:00,19.8,792.0,35
2023-04-15 10:00:00+00:00,20.2,882.0,8
2023-04-15 11:00:00+00:00,20.5,908.0,60
2023-04-15 12:00:00+00:00,19.9,863.0,99
2023-04-15 13:00:00+00:00,19.4,730.0,100
2023-04-15 14:00:00+00:00,18.9,597.0,91
2023-04-15 15:00:00+00:00,17.6,409.0,100
2023-04-15 16:00:00+00:00,16.6,190.0,100
2023-04-15 17:00:00+00:00,15.7,43.0,53
2023-04-15 18:00:00+00:00,15.3,0.0,91
2023-04-15 19:00:00+00:00,15.1,0.0,100
2023-04-15 20:00:00+00:00,15.0,0.0,99
2023-04-15 21:00:00+00:00,14.5,0.0,99
2023-04-15 22:00:00+00:00,14.3,0.0,100
2023-04-15 23:00:00+00:00,13.9,0.0,99
2023-04-16 00:00:00+00:00,14.1,0.0,100
2023-04-16 01:00:00+00:00,14.4,0.0,100
2023-04-16 02:00:00+00:00,14.1,0.0,100
2023-04-16 03:00:00+00:00,13.4,0.0,86
2023-04-16 04:00:00+00:00,13.0,0.0,57
2023-04-16 05:00:00+00:00,14.0,62.0,99
2023-04-16 06:00:00+00:00,15.0,212.0,0
2023-04-16 07:00:00+00:00,16.2,449.0,0
2023-04-16 08:00:00+00:00,17.3,631.0,0
2023-04-16 09:00:00+00:00,18.0,775.0,100
2023-04-16 10:00:00+00:00,18.4,848.0,100
2023-04-16 11:00:00+00:00,18.6,809.0,100
2023-04-16 12:00:00+00:00,17.3,616.0,100
2023-04-16 13:00:00+00:00,17.6,605.0,84
2023-04-16 14:00:00+00:00,17.5,526.0,100
2023-04-16 15:00:00+00:00,17.1,348.0,100
2023-04-16 16:00:00+00:00,16.6,160.0,100
2023-04-16 17:00:00+00:00,16.0,31.0,100
2023-04-16 18:00:00+00:00,15.7,0.0,81
2023-04-16 19:00:00+00:00,15.5,0.0,100
2023-04-16 20:00:00+00:00,15.4,0.0,100
2023-04-16 21:00:00+00:00,15.4,0.0,100
2023-04-16 22:00:00+00:00,15.1,0.0,100
2023-04-16 23:00:00+00:00,14.8,0.0,100
2023-04-17 00:00:00+00:00,15.2,0.0,100
2023-04-17 01:00:00+00:00,14.6,0.0,100
2023-04-17 02:00:00+00:00,14.0,0.0,94
2023-04-17 03:00:00+00:00,13.4,0.0,100
2023-04-17 04:00:00+00:00,13.3,0.0,7
2023-04-17 05:00:00+00:00,13.9,68.0,27
2023-04-17 06:00:00+00:00,15.5,244.0,100
2023-04-17 07:00:00+00:00,15.6,408.0,96
2023-04-17 08:00:00+00:00,15.8,380.0,29
2023-04-17 09:00:00+00:00,16.8,692.0,36
2023-04-17 10:00:00+00:00,17.5,751.0,3
2023-04-17 11:00:00+00:00,18.4,889.0,17
2023-04-17 12:00:00+00:00,19.3,808.0,8
2023-04-17 13:00:00+00:00,19.9,699.0,32
2023-04-17 14:00:00+00:00,19.7,568.0,27
2023-04-17 15:00:00+00:00,18.9,403.0,36
2023-04-17 16:00:00+00:00,17.7,217.0,17
2023-04-17 17:00:00+00:00,16.7,50.0,67
2023-04-17 18:00:00+00:00,16.2,0.0,75
2023-04-17 19:00:00+00:00,15.2,0.0,95
2023-04-17 20:00:00+00:00,14.8,0.0,97
2023-04-17 21:00:00+00:00,15.1,0.0,76
2023-04-17 22:00:00+00:00,14.0,0.0,42
2023-04-17 23:00:00+00:00,13.6,0.0,33
2023-04-18 00:00:00+00:00,13.5,0.0,55
2023-04-18 01:00:00+00:00,13.5,0.0,2
2023-04-18 02:00:00+00:00,12.6,0.0,68
2023-04-18 03:00:00+00:00,11.5,0.0,98
2023-04-18 04:00:00+00:00,11.2,1.0,100
2023-04-18 05:00:00+00:00,11.7,53.0,100
2023-04-18 06:00:00+00:00,13.6,202.0,56
2023-04-18 07:00:00+00:00,15.3,414.0,8
2023-04-18 08:00:00+00:00,16.4,579.0,13
2023-04-18 09:00:00+00:00,17.4,667.0,11
2023-04-18 10:00:00+00:00,18.5,744.0,19
2023-04-18 11:00:00+00:00,19.2,819.0,9
2023-04-18 12:00:00+00:00,18.3,784.0,17
2023-04-18 13:00:00+00:00,18.7,528.0,23
2023-04-18 14:00:00+00:00,18.4,469.0,29
2023-04-18 15:00:00+00:00,16.5,369.0,27
2023-04-18 16:00:00+00:00,16.1,191.0,0
2023-04-18 17:00:00+00:00,15.6,52.0,9
2023-04-18 18:00:00+00:00,15.1,0.0,4
2023-04-18 19:00:00+00:00,15.1,0.0,3
2023-04-18 20:00:00+00:00,14.8,0.0,4
2023-04-18 21:00:00+00:00,14.5,0.0,2
2023-04-18 22:00:00+00:00,14.3,0.0,3
2023-04-18 23:00:00+00:00,14.0,0.0,0
2023-04-19 00:00:00+00:00,14.6,0.0,16
2023-04-19 01:00:00+00:00,13.6,0.0,48
2023-04-19 02:00:00+00:00,13.0,0.0,54
2023-04-19 03:00:00+00:00,12.2,0.0,63
2023-04-19 04:00:00+00:00,13.4,1.0,17
2023-04-19 05:00:00+00:00,13.3,78.0,35
2023-04-19 06:00:00+00:00,14.8,242.0,44
2023-04-19 07:00:00+00:00,16.3,459.0,32
2023-04-19 08:00:00+00:00,17.6,579.0,27
2023-04-19 09:00:00+00:00,18.5,678.0,25
2023-04-19 10:00:00+00:00,19.6,726.0,43
2023-04-19 11:00:00+00:00,18.9,562.0,100
2023-04-19 12:00:00+00:00,14.5,386.0,96
2023-04-19 13:00:00+00:00,15.0,334.0,99
2023-04-19 14:00:00+00:00,15.6,329.0,72
2023-04-19 15:00:00+00:00,15.9,308.0,59
2023-04-19 16:00:00+00:00,15.9,183.0,98
2023-04-19 17:00:00+00:00,15.0,46.0,52
2023-04-19 18:00:00+00:00,14.0,0.0,100
2023-04-19 19:00:00+00:00,13.9,0.0,10
2023-04-19 20:00:00+00:00,12.8,0.0,5
2023-04-19 21:00:00+00:00,12.1,0.0,26
2023-04-19 22:00:00+00:00,11.4,0.0,0
2023-04-19 23:00:00+00:00,10.8,0.0,0
2023-04-20 00:00:00+00:00,10.7,0.0,0
2023-04-20 01:00:00+00:00,11.0,0.0,0
2023-04-20 02:00:00+00:00,10.5,0.0,0
2023-04-20 03:00:00+00:00,10.1,0.0,0
2023-04-20 04:00:00+00:00,10.0,2.0,0
2023-04-20 05:00:00+00:00,11.7,83.0,0
2023-04-20 06:00:00+00:00,14.7,266.0,0
2023-04-20 07:00:00+00:00,16.1,467.0,0
2023-04-20 08:00:00+00:00,17.3,631.0,23
2023-04-20 09:00:00+00:00,17.8,693.0,36
2023-04-20 10:00:00+00:00,17.6,699.0,60
2023-04-20 11:00:00+00:00,17.0,667.0,44
2023-04-20 12:00:00+00:00,17.0,621.0,43
2023-04-20 13:00:00+00:00,18.3,625.0,22
2023-04-20 14:00:00+00:00,18.1,556.0,18
2023-04-20 15:00:00+00:00,17.3,388.0,35
2023-04-20 16:00:00+00:00,16.4,208.0,5
2023-04-20 17:00:00+00:00,15.1,55.0,4
2023-04-20 18:00:00+00:00,14.4,0.0,10
2023-04-20 19:00:00+00:00,14.0,0.0,0
2023-04-20 20:00:00+00:00,13.3,0.0,0
2023-04-20 21:00:00+00:00,13.0,0.0,0
2023-04-20 22:00:00+00:00,12.8,0.0,0
2023-04-20 23:00:00+00:00,13.4,0.0,1
2023-04-21 00:00:00+00:00,12.9,0.0,1
2023-04-21 01:00:00+00:00,14.3,0.0,2
2023-04-21 02:00:00+00:00,14.0,0.0,0
2023-04-21 03:00:00+00:00,12.8,0.0,0
2023-04-21 04:00:00+00:00,11.8,2.0,3
2023-04-21 05:00:00+00:00,13.4,82.0,13
2023-04-21 06:00:00+00:00,15.3,251.0,3
2023-04-21 07:00:00+00:00,16.4,458.0,4
2023-04-21 08:00:00+00:00,17.5,640.0,9
2023-04-21 09:00:00+00:00,18.4,752.0,16
2023-04-21 10:00:00+00:00,17.3,648.0,41
2023-04-21 11:00:00+00:00,18.6,566.0,43
2023-04-21 12:00:00+00:00,19.4,578.0,53
2023-04-21 13:00:00+00:00,19.5,661.0,28
2023-04-21 14:00:00+00:00,18.0,479.0,48
2023-04-21 15:00:00+00:00,17.9,326.0,84
2023-04-21 16:00:00+00:00,17.0,209.0,100
2023-04-21 17:00:00+00:00,16.3,45.0,100
2023-04-21 18:00:00+00:00,16.2,0.0,100
2023-04-21 19:00:00+00:00,16.0,0.0,100
2023-04-21 20:00:00+00:00,15.5,0.0,100
2023-04-21 21:00:00+00:00,14.7,0.0,99
2023-04-21 22:00:00+00:00,14.8,0.0,100
2023-04-21 23:00:00+00:00,14.2,0.0,97
2023-04-22 00:00:00+00:00,15.2,0.0,10
2023-04-22 01:00:00+00:00,13.6,0.0,69
2023-04-22 02:00:00+00:00,12.1,0.0,4
2023-04-22 03:00:00+00:00,11.2,0.0,10
2023-04-22 04:00:00+00:00,11.8,2.0,23
2023-04-22 05:00:00+00:00,14.1,90.0,17
2023-04-22 06:00:00+00:00,15.5,269.0,25
2023-04-22 07:00:00+00:00,16.6,463.0,23
2023-04-22 08:00:00+00:00,17.6,626.0,15
2023-04-22 09:00:00+00:00,18.3,672.0,28
2023-04-22 10:00:00+00:00,18.7,768.0,22
2023-04-22 11:00:00+00:00,18.2,641.0,71
2023-04-22 12:00:00+00:00,15.9,678.0,68
2023-04-22 13:00:00+00:00,17.5,572.0,69
2023-04-22 14:00:00+00:00,18.5,532.0,83
2023-04-22 15:00:00+00:00,17.0,300.0,71
2023-04-22 16:00:00+00:00,16.3,116.0,93
2023-04-22 17:00:00+00:00,15.4,42.0,84
2023-04-22 18:00:00+00:00,14.3,0.0,72
2023-04-22 19:00:00+00:00,14.1,0.0,28
2023-04-22 20:00:00+00:00,13.0,0.0,26
2023-04-22 21:00:00+00:00,12.0,0.0,87
2023-04-22 22:00:00+00:00,12.5,0.0,74
2023-04-22 23:00:00+00:00,11.5,0.0,22
2023-04-23 00:00:00+00:00,11.2,0.0,22
2023-04-23 01:00:00+00:00,11.2,0.0,81
2023-04-23 02:00:00+00:00,11.1,0.0,88
2023-04-23 03:00:00+00:00,11.0,0.0,83
2023-04-23 04:00:00+00:00,11.0,2.0,84
2023-04-23 05:00:00+00:00,12.0,73.0,80
2023-04-23 06:00:00+00:00,13.6,222.0,19
2023-04-23 07:00:00+00:00,15.9,448.0,21
2023-04-23 08:00:00+00:00,17.5,641.0,40
2023-04-23 09:00:00+00:00,18.3,704.0,39
2023-04-23 10:00:00+00:00,18.8,746.0,99
2023-04-23 11:00:00+00:00,18.7,678.0,76
2023-04-23 12:00:00+00:00,17.8,639.0,100
2023-04-23 13:00:00+00:00,17.7,573.0,46
2023-04-23 14:00:00+00:00,17.6,439.0,38
2023-04-23 15:00:00+00:00,17.5,315.0,36
2023-04-23 16:00:00+00:00,17.0,192.0,10
2023-04-23 17:00:00+00:00,15.8,56.0,2
2023-04-23 18:00:00+00:00,14.4,0.0,15
2023-04-23 19:00:00+00:00,13.5,0.0,17
2023-04-23 20:00:00+00:00,12.5,0.0,31
2023-04-23 21:00:00+00:00,11.9,0.0,12
2023-04-23 22:00:00+00:00,11.5,0.0,3
2023-04-23 23:00:00+00:00,12.2,0.0,10
2023-04-24 00:00:00+00:00,12.9,0.0,26
2023-04-24 01:00:00+00:00,12.9,0.0,12
2023-04-24 02:00:00+00:00,12.5,0.0,12
2023-04-24 03:00:00+00:00,12.0,0.0,0
2023-04-24 04:00:00+00:00,12.4,3.0,0
2023-04-24 05:00:00+00:00,14.0,92.0,1
2023-04-24 06:00:00+00:00,14.9,271.0,3
2023-04-24 07:00:00+00:00,15.6,468.0,4
2023-04-24 08:00:00+00:00,16.7,648.0,4
2023-04-24 09:00:00+00:00,17.7,759.0,1
2023-04-24 10:00:00+00:00,18.2,814.0,8
2023-04-24 11:00:00+00:00,18.5,805.0,12
2023-04-24 12:00:00+00:00,18.7,752.0,4
2023-04-24 13:00:00+00:00,18.8,724.0,11
2023-04-24 14:00:00+00:00,18.5,607.0,8
2023-04-24 15:00:00+00:00,17.5,415.0,63
2023-04-24 16:00:00+00:00,16.8,233.0,84
2023-04-24 17:00:00+00:00,16.1,61.0,92
2023-04-24 18:00:00+00:00,15.6,0.0,94
2023-04-24 19:00:00+00:00,15.5,0.0,77
2023-04-24 20:00:00+00:00,16.1,0.0,97
2023-04-24 21:00:00+00:00,16.6,0.0,11
2023-04-24 22:00:00+00:00,15.1,0.0,14
2023-04-24 23:00:00+00:00,13.7,0.0,18
2023-04-25 00:00:00+00:00,14.9,0.0,4
2023-04-25 01:00:00+00:00,15.0,0.0,0
2023-04-25 02:00:00+00:00,15.2,0.0,11
2023-04-25 03:00:00+00:00,14.1,0.0,1
2023-04-25 04:00:00+00:00,13.7,4.0,1
2023-04-25 05:00:00+00:00,15.4,100.0,0
2023-04-25 06:00:00+00:00,16.6,291.0,37
2023-04-25 07:00:00+00:00,17.9,494.0,76
2023-04-25 08:00:00+00:00,19.0,670.0,55
2023-04-25 09:00:00+00:00,19.8,801.0,2
2023-04-25 10:00:00+00:00,20.7,900.0,2
2023-04-25 11:00:00+00:00,21.2,923.0,80
2023-04-25 12:00:00+00:00,20.8,871.0,85
2023-04-25 13:00:00+00:00,19.3,696.0,100
2023-04-25 14:00:00+00:00,18.7,409.0,100
2023-04-25 15:00:00+00:00,18.1,202.0,64
2023-04-25 16:00:00+00:00,18.7,222.0,56
2023-04-25 17:00:00+00:00,18.0,63.0,31
2023-04-25 18:00:00+00:00,17.1,0.0,2
2023-04-25 19:00:00+00:00,16.5,0.0,20
2023-04-25 20:00:00+00:00,15.8,0.0,15
2023-04-25 21:00:00+00:00,15.0,0.0,36
2023-04-25 22:00:00+00:00,14.0,0.0,16
2023-04-25 23:00:00+00:00,13.2,0.0,65
2023-04-26 00:00:00+00:00,15.5,0.0,97
2023-04-26 01:00:00+00:00,14.4,0.0,99
2023-04-26 02:00:00+00:00,15.5,0.0,100
2023-04-26 03:00:00+00:00,14.5,0.0,100
2023-04-26 04:00:00+00:00,14.3,2.0,100
2023-04-26 05:00:00+00:00,15.2,52.0,80
2023-04-26 06:00:00+00:00,16.4,287.0,61
2023-04-26 07:00:00+00:00,17.4,476.0,89
2023-04-26 08:00:00+00:00,19.0,633.0,95
2023-04-26 09:00:00+00:00,20.6,771.0,18
2023-04-26 10:00:00+00:00,21.1,826.0,9
2023-04-26 11:00:00+00:00,21.7,848.0,61
2023-04-26 12:00:00+00:00,17.4,756.0,10
2023-04-26 13:00:00+00:00,18.2,528.0,21
2023-04-26 14:00:00+00:00,20.5,579.0,13
2023-04-26 15:00:00+00:00,20.0,429.0,9
2023-04-26 16:00:00+00:00,18.8,240.0,1
2023-04-26 17:00:00+00:00,17.5,67.0,15
2023-04-26 18:00:00+00:00,15.8,0.0,17
2023-04-26 19:00:00+00:00,14.4,0.0,33
2023-04-26 20:00:00+00:00,13.9,0.0,28
2023-04-26 21:00:00+00:00,13.1,0.0,11
2023-04-26 22:00:00+00:00,12.3,0.0,3
2023-04-26 23:00:00+00:00,12.1,0.0,2
2023-04-27 00:00:00+00:00,12.6,0.0,1
2023-04-27 01:00:00+00:00,12.6,0.0,1
2023-04-27 02:00:00+00:00,12.0,0.0,6
2023-04-27 03:00:00+00:00,11.9,0.0,4
2023-04-27 04:00:00+00:00,12.0,5.0,16
2023-04-27 05:00:00+00:00,13.4,102.0,5
2023-04-27 06:00:00+00:00,14.9,293.0,4
2023-04-27 07:00:00+00:00,16.1,497.0,1
2023-04-27 08:00:00+00:00,17.2,679.0,0
2023-04-27 09:00:00+00:00,18.0,819.0,0
2023-04-27 10:00:00+00:00,19.4,907.0,49
2023-04-27 11:00:00+00:00,19.4,846.0,55
2023-04-27 12:00:00+00:00,18.8,726.0,35
2023-04-27 13:00:00+00:00,18.9,580.0,58
2023-04-27 14:00:00+00:00,18.9,491.0,28
2023-04-27 15:00:00+00:00,18.5,381.0,21
2023-04-27 16:00:00+00:00,17.1,233.0,1
2023-04-27 17:00:00+00:00,15.6,69.0,1
2023-04-27 18:00:00+00:00,13.7,1.0,1
2023-04-27 19:00:00+00:00,12.8,0.0,0
2023-04-27 20:00:00+00:00,12.1,0.0,0
2023-04-27 21:00:00+00:00,11.2,0.0,0
2023-04-27 22:00:00+00:00,10.4,0.0,0
2023-04-27 23:00:00+00:00,9.7,0.0,1
2023-04-28 00:00:00+00:00,9.4,0.0,1
2023-04-28 01:00:00+00:00,9.9,0.0,18
2023-04-28 02:00:00+00:00,10.0,0.0,6
2023-04-28 03:00:00+00:00,9.3,0.0,6
2023-04-28 04:00:00+00:00,9.2,6.0,3
2023-04-28 05:00:00+00:00,11.9,110.0,4
2023-04-28 06:00:00+00:00,14.1,296.0,25
2023-04-28 07:00:00+00:00,15.3,461.0,25
2023-04-28 08:00:00+00:00,16.1,584.0,32
2023-04-28 09:00:00+00:00,17.1,697.0,28
2023-04-28 10:00:00+00:00,18.0,801.0,3
2023-04-28 11:00:00+00:00,18.5,921.0,0
2023-04-28 12:00:00+00:00,19.4,903.0,0
2023-04-28 13:00:00+00:00,19.9,766.0,7
2023-04-28 14:00:00+00:00,19.8,628.0,5
2023-04-28 15:00:00+00:00,18.9,452.0,0
2023-04-28 16:00:00+00:00,17.4,251.0,2
2023-04-28 17:00:00+00:00,15.7,74.0,0
2023-04-28 18:00:00+00:00,14.3,1.0,62
2023-04-28 19:00:00+00:00,13.4,0.0,95
2023-04-28 20:00:00+00:00,12.8,0.0,94
2023-04-28 21:00:00+00:00,12.1,0.0,100
2023-04-28 22:00:00+00:00,11.5,0.0,100
2023-04-28 23:00:00+00:00,10.9,0.0,97
2023-04-29 00:00:00+00:00,11.3,0.0,73
2023-04-29 01:00:00+00:00,10.9,0.0,99
2023-04-29 02:00:00+00:00,10.6,0.0,95
2023-04-29 03:00:00+00:00,10.3,0.0,95
2023-04-29 04:00:00+00:00,10.6,6.0,100
2023-04-29 05:00:00+00:00,12.6,84.0,100
2023-04-29 06:00:00+00:00,14.1,234.0,100
2023-04-29 07:00:00+00:00,15.2,468.0,39
2023-04-29 08:00:00+00:00,16.6,650.0,58
2023-04-29 09:00:00+00:00,18.1,803.0,62
